Date,Open,High,Low,Close,Adj Close,Volume
2015-10-01,49.419998,55.060001,47.709999,53.169998,43.346130,389705100
2015-11-01,53.450001,56.459999,52.490002,54.090000,44.136478,298946600
2015-12-01,54.400002,55.330002,50.500000,51.750000,42.227074,359269400
2016-01-01,50.750000,51.610001,39.439999,42.580002,34.744514,592164900
2016-02-01,42.360001,42.830002,34.520000,38.849998,31.740034,591354600
2016-03-01,39.150002,44.259998,39.099998,41.750000,34.109299,464713200
2016-04-01,41.520000,47.840000,39.950001,46.279999,37.810257,436813500
2016-05-01,46.540001,47.599998,42.810001,46.570000,38.087437,398267000
2016-06-01,46.040001,47.060001,38.310001,42.389999,34.668793,578616800
2016-07-01,42.299999,45.029999,40.029999,43.810001,35.830158,410664300
2016-08-01,43.919998,48.180000,42.500000,47.740002,39.185871,369895400
2016-09-01,47.820000,48.169998,45.160000,47.230000,38.767258,386443000
2016-10-01,47.020000,50.599998,46.779999,49.150002,40.343239,347266300
2016-11-01,49.400002,56.830002,47.700001,56.389999,46.285950,544796500
2016-12-01,56.770000,61.299999,55.930000,59.430000,48.942581,450992400
2017-01-01,60.680000,61.630001,55.419998,55.830002,45.977856,417613900
2017-02-01,56.720001,60.950001,55.230000,59.810001,49.255512,333124100
2017-03-01,61.200001,62.529999,56.549999,59.820000,49.404778,434014700
2017-04-01,59.930000,61.020000,57.549999,59.119999,48.826656,317086900
2017-05-01,59.389999,62.689999,58.930000,60.540001,50.132877,343076600
2017-06-01,60.889999,67.750000,60.169998,66.879997,55.383007,402241600
2017-07-01,67.239998,68.910004,65.519997,68.449997,56.683117,352970600
2017-08-01,69.089996,69.860001,65.860001,68.029999,56.335320,345367300
2017-09-01,68.110001,72.970001,65.690002,72.739998,60.514603,299867700
2017-10-01,73.070000,76.139999,70.910004,73.500000,61.146858,360485700
2017-11-01,73.989998,76.889999,70.019997,75.500000,62.810715,289638400
2017-12-01,75.709999,77.919998,73.779999,74.410004,62.170101,335091300
2018-01-01,75.089996,80.699997,73.970001,78.480003,65.570625,333288100
2018-02-01,78.269997,79.230003,71.000000,75.489998,63.072464,345124100
2018-03-01,75.500000,76.529999,67.500000,67.500000,56.625549,397762100
2018-04-01,68.330002,73.379997,66.550003,68.269997,57.271496,372694400
2018-05-01,68.239998,73.300003,65.199997,66.690002,55.946030,347514600
2018-06-01,67.489998,69.169998,64.379997,66.919998,56.404655,369881700
2018-07-01,66.209999,72.790001,65.900002,71.889999,60.593693,334733500
2018-08-01,72.500000,73.209999,68.080002,71.239998,60.045837,280770900
2018-09-01,70.989998,75.239998,68.910004,71.739998,60.848415,283436400
2018-10-01,72.239998,73.980003,63.180000,65.459999,55.521847,438549700
2018-11-01,66.089996,69.000000,61.720001,64.790001,54.953568,347615300
2018-12-01,66.040001,66.459999,48.419998,52.060001,44.460159,535469400
2019-01-01,50.680000,64.739998,50.669998,64.459999,55.049980,447393500
2019-02-01,64.250000,65.430000,61.009998,63.980000,54.640049,259451400
2019-03-01,64.779999,66.830002,60.049999,62.220001,53.510536,353947500
2019-04-01,62.849998,71.940002,62.820000,70.699997,60.803520,281241700
2019-05-01,70.680000,71.169998,61.970001,62.150002,53.450344,302717600
2019-06-01,62.099998,70.209999,61.939999,70.029999,60.614998,260679300
2019-07-01,70.860001,73.080002,70.080002,71.160004,61.593067,265218900
2019-08-01,70.669998,71.089996,60.720001,64.349998,55.698612,339809700
2019-09-01,64.000000,70.739998,62.320000,69.080002,60.242207,264574600
2019-10-01,69.570000,74.279999,64.790001,71.860001,62.666550,282143700
2019-11-01,72.250000,76.279999,72.099998,75.120003,65.509476,209248400
2019-12-01,75.419998,80.419998,72.500000,79.889999,70.167213,254822200
2020-01-01,80.129997,83.110001,73.910004,74.410004,65.354141,271506100
2020-02-01,74.699997,80.769997,61.340000,63.459999,56.106327,302892000
2020-03-01,63.849998,68.430000,32.000000,42.119999,37.239185,763972700
2020-04-01,39.139999,50.650002,36.669998,48.560001,42.932926,668094100
2020-05-01,46.310001,53.009998,38.759998,47.910000,42.358250,619221900
2020-06-01,48.139999,62.470001,47.820000,51.099998,45.658108,714515500
2020-07-01,51.759998,53.599998,49.029999,50.009998,44.684189,473101600
2020-08-01,50.560001,55.029999,49.160000,51.119999,46.138550,365404400
2020-09-01,50.880001,53.639999,41.290001,43.110001,38.909092,634633000
2020-10-01,43.330002,46.119999,40.490002,41.419998,37.383778,563146200
2020-11-01,41.860001,57.240002,41.200001,55.070000,50.319649,524801100
2020-12-01,56.549999,61.930000,55.250000,61.660000,56.341190,423975400
2021-01-01,61.590000,69.430000,57.689999,57.990002,52.987762,455920600
2021-02-01,58.660000,69.379997,57.400002,65.879997,60.710300,342568000
2021-03-01,68.489998,76.129997,67.889999,72.750000,67.041206,467057800
2021-04-01,72.220001,74.730003,68.410004,71.239998,65.649696,372474300
2021-05-01,72.019997,79.279999,70.629997,78.709999,73.037971,358130700
2021-06-01,79.489998,80.290001,67.129997,70.750000,65.651604,518881000
2021-07-01,71.080002,71.209999,64.360001,67.620003,62.747150,427931000
2021-08-01,67.949997,74.639999,66.889999,71.910004,67.226265,350607900
2021-09-01,72.360001,73.279999,65.970001,70.180000,65.608940,409797300
2021-10-01,70.440002,73.720001,68.739998,69.160004,64.655380,379869400
2021-11-01,69.930000,69.930000,63.360001,63.700001,59.982594,441374200
2021-12-01,64.660004,65.089996,57.590000,60.389999,56.865761,516996800
2022-01-01,61.180000,68.650002,60.029999,65.120003,61.319733,565256700
2022-02-01,65.440002,69.110001,58.369999,59.230000,55.773453,456643500
2022-03-01,58.389999,59.860001,53.360001,53.400002,50.679737,743040700
2022-04-01,53.470001,53.980000,48.049999,48.209999,45.754124,483095400
2022-05-01,48.459999,54.250000,45.400002,53.410000,51.211376,577277900
2022-06-01,53.500000,53.740002,45.259998,45.990002,44.096821,470241800
2022-07-01,45.740002,53.150002,43.439999,51.900002,49.763535,437703700
2022-08-01,51.490002,54.560001,48.669998,48.810001,47.262226,335836200
2022-09-01,48.770000,51.639999,41.610001,41.669998,40.348633,403082700
2022-10-01,41.549999,46.279999,40.009998,45.860001,44.405769,392842200
2022-11-01,46.299999,50.570000,44.270000,48.410000,46.874912,353073000
2022-12-01,48.279999,48.669998,42.910000,45.230000,44.302574,381563700
2023-01-01,45.750000,52.290001,45.540001,52.220001,51.149246,381928500
2023-02-01,51.540001,53.230000,49.150002,50.689999,49.650616,291938100
2023-03-01,50.459999,52.450001,42.009998,46.889999,46.381516,590189300
2023-04-01,47.139999,50.450001,45.310001,47.070000,46.559563,305974700
