Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,131.300003,148.000000,129.619995,147.860001,123.101814,98912700
2013-02-01,148.509995,159.000000,146.619995,149.759995,124.683670,92481400
2013-03-01,148.119995,157.190002,144.679993,147.149994,122.926949,82855700
2013-04-01,146.669998,151.449997,137.289993,146.070007,122.024780,81816700
2013-05-01,145.830002,165.830002,140.389999,162.080002,135.399277,89480300
2013-06-01,161.559998,168.199997,148.710007,151.250000,126.751358,76021100
2013-07-01,152.779999,167.410004,149.279999,164.029999,137.461334,65295900
2013-08-01,165.740005,169.690002,151.330002,152.130005,127.488838,52123900
2013-09-01,154.479996,170.000000,153.419998,158.210007,133.018036,78759300
2013-10-01,158.860001,163.350006,152.830002,160.860001,135.246063,75131900
2013-11-01,161.029999,170.690002,159.610001,168.940002,142.039505,57399200
2013-12-01,169.880005,177.440002,164.770004,177.259995,149.524124,55718100
2014-01-01,176.949997,181.130005,163.300003,164.119995,138.440155,67649400
2014-02-01,165.149994,167.820007,159.770004,166.449997,140.405533,70386800
2014-03-01,164.220001,175.589996,160.770004,163.850006,138.678909,69380700
2014-04-01,164.759995,167.669998,151.649994,159.820007,135.268021,78693500
2014-05-01,159.800003,163.429993,153.710007,159.809998,135.259552,51072500
2014-06-01,159.779999,171.080002,157.910004,167.440002,142.200851,48294300
2014-07-01,166.350006,177.479996,161.529999,172.869995,146.812439,59886100
2014-08-01,172.380005,179.860001,168.020004,179.110001,152.111816,45996400
2014-09-01,179.259995,188.580002,176.619995,183.570007,156.383011,52395400
2014-10-01,183.190002,190.000000,171.259995,189.990005,161.852158,82923700
2014-11-01,190.350006,192.679993,187.550003,188.410004,160.506195,40108300
2014-12-01,188.000000,198.059998,182.399994,193.830002,165.650772,70221600
2015-01-01,195.300003,195.729996,172.320007,172.410004,147.344788,64108200
2015-02-01,172.990005,193.279999,172.259995,189.789993,162.198013,50150200
2015-03-01,190.000000,194.250000,182.710007,187.970001,161.146912,50310800
2015-04-01,187.940002,202.869995,186.960007,196.419998,168.391144,55748200
2015-05-01,198.449997,209.679993,194.009995,206.190002,176.767014,46697000
2015-06-01,207.320007,218.770004,205.649994,208.789993,179.554276,57901900
2015-07-01,211.630005,214.610001,203.199997,205.070007,176.355148,51974500
2015-08-01,205.750000,207.779999,172.100006,188.600006,162.191315,65679800
2015-09-01,184.240005,191.750000,167.490005,173.759995,149.944412,75963800
2015-10-01,174.399994,191.960007,169.869995,187.500000,161.801193,68601200
2015-11-01,188.320007,199.899994,186.559998,190.020004,163.975845,50690700
2015-12-01,191.220001,193.839996,172.899994,180.229996,156.060181,65471000
2016-01-01,175.789993,177.500000,151.119995,161.559998,139.893936,100189800
2016-02-01,160.410004,161.000000,139.050003,149.529999,129.477249,123724900
2016-03-01,150.949997,158.899994,148.750000,156.979996,136.518738,88703100
2016-04-01,156.460007,168.899994,149.369995,164.110001,142.719391,71372200
2016-05-01,165.080002,167.190002,153.740005,159.479996,138.692902,58432900
2016-06-01,157.899994,160.550003,138.199997,148.580002,129.743301,84293800
2016-07-01,148.490005,164.089996,142.619995,158.809998,138.676376,65644400
2016-08-01,158.809998,170.240005,155.369995,169.460007,147.976196,50549000
2016-09-01,170.000000,172.419998,157.770004,161.270004,141.375168,55335600
2016-10-01,160.500000,178.850006,160.250000,178.240005,156.251663,58811600
2016-11-01,179.000000,220.770004,174.729996,219.289993,192.237595,90417900
2016-12-01,220.929993,245.570007,220.350006,239.449997,210.561279,96096900
2017-01-01,242.699997,247.770004,228.160004,229.320007,201.653366,83814200
2017-02-01,230.509995,252.649994,227.050003,248.059998,218.132492,65167300
2017-03-01,253.710007,255.149994,220.850006,229.720001,202.533127,90305600
2017-04-01,230.000000,232.889999,213.179993,223.800003,197.313721,81431200
