Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,44.980000,47.349998,44.200001,47.049999,35.112534,522625800
2013-02-01,47.400002,49.680000,46.849998,48.919998,36.758884,450398100
2013-03-01,48.599998,51.000000,47.279999,47.459999,35.661839,499332300
2013-04-01,47.549999,49.630001,46.049999,49.009998,36.826508,489433900
2013-05-01,48.759998,55.900002,46.980000,54.590000,41.275848,549824600
2013-06-01,54.599998,55.389999,50.110001,52.790001,39.914856,440217000
2013-07-01,53.220001,56.930000,52.119999,55.730000,42.137802,414604000
2013-08-01,56.360001,56.779999,50.130001,50.529999,38.484661,343831300
2013-09-01,51.250000,53.930000,50.060001,51.689999,39.368141,434870300
2013-10-01,51.639999,54.849998,50.250000,51.540001,39.253910,482265300
2013-11-01,51.450001,58.139999,51.299999,57.220001,43.900967,365912800
2013-12-01,57.099998,58.549999,55.400002,58.480000,44.867668,330218200
2014-01-01,58.310001,59.820000,54.689999,55.360001,42.473923,425415900
2014-02-01,55.500000,58.650002,54.200001,56.820000,43.879192,345203100
2014-03-01,56.299999,61.480000,55.689999,60.709999,46.883240,425852600
2014-04-01,60.950001,61.290001,54.349998,55.980000,43.230503,408990800
2014-05-01,55.919998,56.369999,52.970001,55.570000,43.184361,315091600
2014-06-01,55.650002,58.220001,55.020000,57.619999,44.777443,263682000
2014-07-01,57.150002,59.349998,54.959999,57.669998,44.816299,317245600
2014-08-01,57.389999,59.950001,55.599998,59.450001,46.522541,241542700
2014-09-01,59.459999,61.849998,58.779999,60.240002,47.140755,264895100
2014-10-01,60.240002,60.799999,54.259998,60.480000,47.328552,415450800
2014-11-01,60.790001,61.930000,59.419998,60.160000,47.395329,211518300
2014-12-01,59.980000,63.490002,58.110001,62.580002,49.301857,347616300
2015-01-01,62.180000,62.959999,54.369999,54.380001,42.841717,468205900
2015-02-01,54.529999,61.919998,54.270000,61.279999,48.588261,319008100
2015-03-01,61.279999,62.869999,58.869999,60.580002,48.033234,332553100
2015-04-01,60.410000,64.480003,59.650002,63.259998,50.158173,325069500
2015-05-01,63.700001,67.190002,63.250000,65.779999,52.502934,267792200
2015-06-01,65.989998,69.820000,65.580002,67.760002,54.083282,337237800
2015-07-01,68.120003,70.610001,65.209999,68.529999,54.697872,325426300
2015-08-01,68.589996,69.419998,50.070000,64.099998,51.496410,373209100
2015-09-01,62.849998,64.639999,58.730000,60.970001,48.981853,354030500
2015-10-01,61.119999,65.830002,58.529999,64.250000,51.616920,332436100
2015-11-01,64.449997,69.029999,64.389999,66.680000,53.955643,248028500
2015-12-01,67.339996,68.000000,63.509998,66.029999,53.429672,316546000
2016-01-01,63.950001,64.129997,54.660000,59.500000,48.145790,470257300
2016-02-01,59.160000,59.650002,52.500000,56.299999,45.862034,477952300
2016-03-01,56.759998,60.970001,56.669998,59.220001,48.240673,356907400
2016-04-01,59.020000,64.660004,57.070000,63.200001,51.482784,344767700
2016-05-01,63.689999,66.199997,60.590000,65.269997,53.562672,283915300
2016-06-01,64.760002,65.919998,57.049999,62.139999,50.994076,394697700
2016-07-01,61.660000,64.980003,58.759998,63.970001,52.495834,283878900
2016-08-01,64.150002,67.769997,63.380001,67.500000,55.823875,263306200
2016-09-01,67.639999,67.900002,65.110001,66.589996,55.071293,316507200
2016-10-01,66.349998,69.769997,66.099998,69.260002,57.279438,304123000
2016-11-01,69.480003,80.529999,67.639999,80.169998,66.784210,458561900
2016-12-01,80.650002,87.389999,80.650002,86.290001,71.882347,343139500
2017-01-01,87.339996,88.169998,83.029999,84.629997,70.499527,343161300
2017-02-01,85.540001,91.339996,84.160004,90.620003,75.907082,271414600
2017-03-01,92.790001,93.980003,85.230003,87.839996,73.578438,371669000
2017-04-01,87.989998,89.129997,84.360001,87.000000,72.874825,321139800
2017-05-01,87.360001,88.089996,81.639999,82.150002,69.207657,283639500
2017-06-01,82.459999,92.650002,81.650002,91.400002,77.000359,334136800
2017-07-01,91.559998,94.510002,90.320000,91.800003,77.337334,271473000
2017-08-01,92.489998,95.220001,90.160004,90.889999,76.991882,253237800
2017-09-01,91.250000,95.879997,88.080002,95.510002,80.905434,250922800
2017-10-01,95.769997,102.419998,94.959999,100.610001,85.225594,259433200
2017-11-01,101.099998,106.660004,95.949997,104.519997,89.055237,256086400
2017-12-01,104.900002,108.459999,102.199997,106.940002,91.117172,284432100
2018-01-01,107.629997,117.349998,106.809998,115.669998,98.555481,304940100
2018-02-01,115.769997,119.330002,103.980003,115.500000,98.923302,354632300
2018-03-01,115.480003,118.750000,106.650002,109.970001,94.186974,321513800
2018-04-01,109.959999,115.150002,106.080002,108.779999,93.167763,340100300
2018-05-01,108.449997,114.730003,104.959999,107.010002,92.116570,273649200
2018-06-01,108.339996,111.910004,103.110001,104.199997,89.697655,307772000
2018-07-01,103.720001,117.610001,102.199997,114.949997,98.951492,298256100
2018-08-01,115.750000,118.290001,112.970001,114.580002,99.168968,234427900
2018-09-01,114.339996,119.239998,112.519997,112.839996,97.663010,232549000
2018-10-01,113.370003,116.809998,102.730003,109.019997,94.356796,433042000
2018-11-01,109.620003,112.930000,105.980003,111.190002,96.908859,283227700
2018-12-01,112.379997,112.889999,91.110001,97.620003,85.081779,425217000
2019-01-01,95.949997,105.239998,95.940002,103.500000,90.206551,325890900
2019-02-01,104.000000,107.269997,100.059998,104.360001,91.694733,224935100
2019-03-01,105.099998,108.400002,98.089996,101.230003,88.944595,306599600
2019-04-01,102.150002,117.160004,102.120003,116.050003,101.966034,252516300
2019-05-01,115.720001,117.000000,104.839996,105.959999,93.812958,230711900
2019-06-01,105.800003,112.430000,105.300003,111.800003,98.983459,248214000
2019-07-01,113.230003,117.239998,112.150002,116.000000,102.701965,232008700
2019-08-01,115.330002,116.800003,104.339996,109.860001,97.954475,259393900
2019-09-01,108.980003,120.400002,107.320000,117.690002,104.935944,229360700
2019-10-01,118.400002,127.419998,110.519997,124.919998,111.382423,251981600
2019-11-01,126.199997,132.429993,126.019997,131.759995,118.422272,191200900
2019-12-01,132.309998,140.080002,128.589996,139.399994,125.288902,212915300
2020-01-01,139.789993,141.100006,129.710007,132.360001,118.961517,247990900
2020-02-01,132.660004,139.289993,112.660004,116.110001,105.026443,240714700
2020-03-01,116.629997,122.949997,76.910004,90.029999,81.435966,734330700
2020-04-01,85.099998,104.389999,82.769997,95.760002,86.618996,531938200
2020-05-01,93.500000,102.949997,82.400002,97.309998,88.935692,497858600
2020-06-01,97.750000,115.769997,92.000000,94.059998,85.965378,536015600
2020-07-01,94.889999,101.290001,90.779999,96.639999,88.323357,432613400
2020-08-01,97.019997,106.430000,95.029999,100.190002,92.460144,319706000
2020-09-01,99.550003,105.209999,91.379997,96.269997,88.842567,390701400
2020-10-01,97.120003,104.449997,95.089996,98.040001,90.476013,325366100
2020-11-01,99.389999,123.500000,97.860001,117.879997,109.794769,333803100
2020-12-01,120.339996,127.330002,118.110001,127.070000,118.354439,274143300
2021-01-01,127.500000,142.750000,123.769997,128.669998,119.844696,318582400
2021-02-01,129.399994,154.899994,128.479996,147.169998,138.062973,229245300
2021-03-01,149.520004,161.690002,147.970001,152.229996,142.809860,399416900
2021-04-01,151.899994,157.250000,146.690002,153.809998,144.292099,288694200
2021-05-01,154.850006,165.699997,152.139999,164.240005,154.984177,248957700
2021-06-01,165.869995,167.440002,147.559998,155.539993,146.774429,356723300
2021-07-01,156.259995,159.160004,145.710007,151.779999,143.226318,280571500
2021-08-01,152.029999,163.830002,149.520004,159.949997,151.805679,208085700
2021-09-01,160.220001,169.300003,150.490005,163.690002,155.355240,234791100
2021-10-01,164.000000,172.960007,160.059998,169.889999,161.239594,231680800
2021-11-01,172.039993,172.330002,158.289993,158.830002,151.651093,203498400
2021-12-01,161.000000,163.389999,151.839996,158.350006,151.192780,251966400
2022-01-01,159.860001,169.809998,139.570007,148.600006,141.883469,373950200
2022-02-01,148.690002,159.029999,139.779999,141.800003,136.202362,288730100
2022-03-01,140.039993,143.929993,127.269997,136.320007,130.938690,390796800
2022-04-01,137.399994,137.410004,118.900002,119.360001,114.648209,303650400
2022-05-01,119.879997,133.149994,115.019997,132.229996,127.951599,313630400
2022-06-01,132.869995,132.869995,110.930000,112.610001,108.966423,268201900
2022-07-01,112.650002,116.500000,106.059998,115.360001,111.627441,239623100
2022-08-01,114.500000,124.239998,111.019997,113.730003,111.023651,258430300
2022-09-01,113.290001,121.550003,104.400002,104.500000,102.013275,248558100
2022-10-01,105.620003,127.430000,101.279999,125.879997,122.884521,318197200
2022-11-01,126.870003,138.179993,125.910004,138.179993,136.098679,227228500
2022-12-01,138.179993,138.660004,128.410004,134.100006,132.080154,202046000
2023-01-01,135.240005,143.490005,133.550003,139.960007,137.851883,209965200
2023-02-01,138.210007,144.339996,137.440002,143.350006,142.233749,169562800
2023-03-01,142.100006,144.039993,123.110001,130.309998,129.295288,458474400
2023-04-01,129.910004,141.779999,126.220001,138.240005,137.163544,242859500
